well_code,well_id,date,wse_m,x_proj,y_proj,row,col,primary_layer,screen_fraction,top_prf_m,bot_prf_m,well_depth_m
N2,N2,2008-08-10,835.0161213792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2008-10-12,836.0372013792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2008-11-12,836.5523133792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2008-12-11,836.2810413792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2009-01-12,836.5126893792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2009-02-15,836.6711853792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2009-03-14,836.9698893792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2009-03-15,836.9698893792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2009-04-10,836.8479693792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2009-05-14,835.9396653792002,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2009-08-14,834.9551613792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2009-09-14,835.2934893792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2009-10-01,835.3971213792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2009-11-09,835.9701453792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2009-12-01,836.1103533792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2010-01-07,836.4486813792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2010-02-04,836.9637933792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2010-03-05,836.9942733792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2010-04-06,837.0643773792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2010-05-05,837.2533533792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2010-06-07,837.2167773792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2010-07-07,835.3940733792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2010-08-08,835.2355773792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2010-09-09,835.8177453792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2010-10-07,835.9549053792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2010-11-09,836.4944013792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2011-02-16,837.1588653792002,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2011-03-14,837.1497213792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2011-04-11,837.4148973792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2011-05-16,836.9759853792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2011-06-15,836.9516013792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2011-07-12,835.2538653792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2011-08-12,835.6866813792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2011-09-13,835.5708573792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2011-10-10,836.2170333792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2011-11-18,836.3633373792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2011-12-14,836.3724813791999,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2012-01-11,836.5736493792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2012-02-19,836.8906413792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2012-03-13,836.9942733792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2012-04-16,837.2777373792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2012-05-14,837.4484253792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2012-06-19,836.7870093792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2012-07-18,835.0252653792002,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2012-08-14,834.5101533792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2012-09-21,835.0496493792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2012-10-16,835.7598333792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2012-11-16,836.0920653792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2012-12-14,836.6132733792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2013-01-15,836.8327293792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2013-02-20,836.9089293792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2013-03-20,836.9820813791999,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2013-04-15,836.7412893792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2013-05-14,837.0613293792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2013-06-21,835.1624253792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2013-07-16,835.1532813791999,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2013-08-21,834.5711133792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2013-09-20,835.6043853792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2013-10-16,835.8116493792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2013-11-17,835.9701453792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2013-12-20,836.0951133792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2014-01-20,836.2048413792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2014-02-15,836.6315613792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2014-03-19,837.0186573792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2014-04-22,836.5096413792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2014-05-20,836.0372013792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2014-06-22,834.1718253792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2014-07-26,834.6869373792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2014-08-25,833.2574253792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2014-09-22,834.2846013792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2014-10-25,835.3605453792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2014-11-22,836.0585373792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2014-12-19,836.5858413792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2015-01-23,836.8693053792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2015-02-28,837.3844173792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2015-03-28,837.2259213792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2015-04-27,835.1228013792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2015-05-25,836.5157373792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2015-06-26,835.0161213792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2015-07-30,834.8759133792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2015-08-26,833.8761693792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2015-09-27,834.5040573792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2015-10-26,834.8789613792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2015-12-29,836.2139853792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2016-01-25,837.4606173792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2016-02-26,837.3935613792002,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2016-03-24,837.7684653792002,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2016-04-25,837.3844173792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2016-05-29,837.0186573792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2016-06-27,835.2691053792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2016-07-28,835.0740333792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2016-08-28,834.9704013792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2016-09-24,835.1228013792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2016-10-28,836.1591213792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2016-11-28,836.7687213792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2016-12-28,837.0156093792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2017-01-28,837.6221613792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2017-02-25,837.7120773792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2017-04-27,837.3265053792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2017-05-31,836.6772813791999,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2017-06-30,836.3968653792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2017-07-29,835.0161213792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2017-08-29,834.8942013792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2017-09-30,836.0981613792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2017-10-30,836.4639213792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2017-11-30,836.4639213792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2017-12-30,836.5553613792001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2018-01-31,836.8296813792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2018-02-28,836.6071773792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2018-03-31,836.9820813791999,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2019-10-29,828.269616,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2019-12-06,819.57672,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2020-01-07,819.6072,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2020-02-10,819.3938400000001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2020-03-18,818.9366400000001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2020-04-20,819.18048,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2020-05-27,818.41848,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2020-06-26,820.24728,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2020-07-24,819.2414400000001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2020-08-20,818.60136,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2020-10-02,817.74792,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2020-10-27,817.5650400000001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2020-11-23,817.6260000000001,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2020-12-29,818.0832,511775.160209872,4594091.249121161,212,117,0.0,,,,
N2,N2,2021-01-15,818.0832,511775.160209872,4594091.249121161,212,117,0.0,,,,
O32,O32,2006-04-18,830.6665293672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2006-05-03,830.9164653672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2006-06-01,830.7183453672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2006-07-06,829.9563453672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2006-08-03,829.7978493672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2006-09-06,829.2827373672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2006-10-06,829.5844893672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2006-11-03,829.8588093672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2006-12-08,830.1818973672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2007-01-09,830.9195133672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2007-02-06,830.4409773672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2007-03-09,830.9195133672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2007-04-04,830.6116653672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2007-05-09,830.2916253672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2007-06-04,830.0599773672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2007-07-05,829.4229453672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2007-08-04,829.1029053672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2007-09-05,828.6639933672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2007-10-04,829.0053693672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2007-11-05,829.5905853672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2008-01-07,830.4226893672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2008-02-12,830.5903293672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2008-03-06,830.6390973672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2008-04-07,830.4379293672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2008-06-10,830.3922093672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2008-07-09,829.7887053672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2008-08-11,829.3101693672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2008-09-11,828.9352653672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2008-10-12,829.3436973672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2008-11-12,829.6667853672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2008-12-11,829.9807293672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2009-01-12,830.4196413672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2009-02-15,830.2428573672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2009-03-14,830.3647773672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2009-04-13,830.3068653672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2009-05-14,830.2520013672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2009-06-22,830.1239853672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2009-07-15,830.0721693672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2009-08-14,828.9108813672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2009-09-14,828.5542653672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2009-10-01,828.7554333672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2009-11-09,829.1669133672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2009-12-01,829.5326733672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2010-01-07,830.0996013672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2010-02-04,830.4653613672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2010-03-05,830.4592653672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2010-04-06,830.5903293672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2010-05-05,830.6695773672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2010-06-07,830.7945453672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2010-07-07,829.9075773672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2010-08-07,829.6424013672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2010-09-07,829.1943453672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2010-10-08,829.8130893672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2010-12-13,830.6208093672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2011-02-16,830.5263213672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2011-03-14,830.5994733672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2011-04-11,830.7945453672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2011-05-16,830.4745053672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2011-06-13,830.4379293672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2011-08-13,829.7186013672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2011-09-13,829.3772253672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2011-10-10,829.8527133672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2011-11-20,830.0813133672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2011-12-15,830.0447373672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2012-01-11,830.1575133672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2012-02-19,830.3342973672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2012-03-13,830.2184733672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2012-04-16,830.6695773672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2012-05-14,830.2977213672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2012-06-19,829.9898733672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2012-07-18,829.5448653672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2012-08-15,829.0876653672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2012-09-21,828.9748893672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2012-10-15,829.1211933672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2012-11-16,829.3772253672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2012-12-14,830.4409773672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2013-01-14,830.4623133672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2013-02-20,830.3160093672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2013-03-21,830.4044013672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2013-04-15,830.4958413672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2013-06-21,830.2337133672002,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2013-07-16,829.2370173672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2013-08-21,828.5816973672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2013-09-20,828.4445373672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2013-10-16,828.7981053672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2013-11-17,829.2644493672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2013-12-20,829.5418173672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2014-01-20,830.0569293672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2014-02-15,830.2824813672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2014-03-19,830.4531693672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2014-04-22,830.4318333671999,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2014-05-20,829.8710013672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2014-06-21,829.3315053672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2014-07-26,828.7280013672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2014-09-22,828.1763133672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2014-10-25,828.4750173672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2014-11-22,829.2674973672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2014-12-19,830.2184733672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2015-01-23,830.4531693672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2015-02-28,830.7975933672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2015-03-28,830.4531693672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2015-04-27,829.9136733672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2015-05-25,829.9075773672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2015-06-26,829.3345533672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2015-07-30,828.6487533672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2015-08-26,828.1732653672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2015-09-27,828.2555613672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2015-10-26,828.4506333672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2015-11-25,828.9108813672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2015-12-29,829.9746333672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2016-01-25,831.1724973672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2016-02-26,830.7671133672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2016-03-24,831.1664013672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2016-04-25,830.6970093672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2016-05-29,830.2184733672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2016-06-27,829.7673693672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2016-07-28,829.2095853672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2016-08-28,828.5451213672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2016-09-24,828.4536813672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2016-10-28,829.8039453672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2016-11-28,830.2337133672002,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2016-12-28,830.2763853672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2017-01-28,831.0140013672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2017-02-25,831.0079053672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2017-04-27,830.9713293672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2017-06-30,830.1270333671999,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2017-09-30,830.0081613672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2017-10-30,830.2641933672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2017-11-30,830.2641933672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2017-12-30,830.0691213672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2018-01-31,830.4806013672,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2018-02-28,830.2154253671999,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
O32,O32,2018-03-31,830.5933773672001,511619.1695263978,4600481.2771978015,148,116,0.0,,,,
P18,P18,2008-06-10,837.392449164,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2008-07-09,837.0266891640001,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2008-08-10,835.905025164,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2008-11-11,834.649249164,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2008-12-11,834.8595611640001,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2009-01-12,834.9174731640001,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2009-02-13,834.7650731640001,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2009-03-14,834.621817164,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2009-04-10,834.5760971640001,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2009-05-10,835.1399771640001,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2009-06-22,834.600481164,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2009-07-14,834.317017164,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2009-08-13,833.716561164,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2009-10-01,832.479073164,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2009-11-09,832.5888011640001,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2009-12-01,832.354105164,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2010-01-07,832.7412011640001,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2010-02-04,833.4910091639999,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2010-03-05,833.8171451640001,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2010-04-06,833.8902971640001,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2010-05-05,834.0731771640001,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2010-06-07,834.115849164,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2010-07-07,833.667793164,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2010-08-07,833.847625164,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2010-09-07,833.573305164,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2010-11-08,833.0429531640001,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2010-12-13,833.076481164,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2011-02-15,833.7988571640001,515915.1670496105,4601982.290042612,133,159,0.0,,,,
P18,P18,2011-03-14,833.923825164,515915.1670496105,4601982.290042612,133,159,0.0,,,,
