Day Scott_River_Avg_Flow_m3day South_Fork_Avg_Flow_m3day Wildcat_Avg_Flow_m3day Sugar_Avg_Flow_m3day McConaughy_Main_Avg_Flow_m3day McConaughy_Branch_Avg_Flow_m3day Miners_Avg_Flow_m3day French_Avg_Flow_m3day Clark_Avg_Flow_m3day Etna_Avg_Flow_m3day Heartstrand_Avg_Flow_m3day Shell_Avg_Flow_m3day Hamlin_Avg_Flow_m3day Johnson_Avg_Flow_m3day Crystal_Avg_Flow_m3day Patterson_Avg_Flow_m3day Kidder_Avg_Flow_m3day Moffett_Avg_Flow_m3day McAdams_Avg_Flow_m3day Indian_Avg_Flow_m3day Rattlesnake_Avg_Flow_m3day Mill_Avg_Flow_m3day Shackleford_Avg_Flow_m3day Sniktaw_Avg_Flow_m3day Patterson_North_Avg_Flow_m3day
1999-02-07 472149.563075177 212158.397078014 132454.484233692 68935.5762229525 345389.251677665 56398.8043674482 53481.3236579485 111231.205986733 56099.5250409088 105807.18052944 228621.762447285 100548.232807385 323230.116745866 91225.750367452 19456.773178716 67085.1240741806 95953.4594725268 1095686.66112692 285208.301520996 201083.654601283 91618.4151180188 211500.10323158 135221.271110001 25783.5971640317 73156.7684817874
1999-02-08 499706.471715434 205744.909116158 75311.3549647998 63806.7920563092 185518.121729456 24442.8768057327 47507.5296661289 111210.210241492 33880.4530876767 106047.177510294 106857.33611674 44433.7766665819 146513.927242836 61147.2966875458 18033.7537619008 63395.6744857022 92385.550861455 1208237.79078246 269046.50942442 166472.948739556 70460.4838405443 165138.023345782 121933.07363371 23053.3755813521 57147.7939404545
1999-02-09 459430.7263778 199090.432154439 69218.4264747683 60583.6559302128 187056.626493679 33181.0844911986 43840.3900194045 105645.806214635 29982.2179540658 100267.139969192 142880.763270585 57079.2144412362 196447.441239329 70980.4835623179 16215.5593223583 56860.5646607052 82541.6398963167 1147905.35368116 263127.898311444 166471.946213571 70071.9737736806 156380.648643968 115631.456675843 22054.0834704002 51001.5532158367
1999-02-10 407515.823993955 192595.962102273 52810.8910145006 58011.5570920732 125781.033138063 19316.8899371534 41032.7362273812 101080.427584777 24319.2047694794 90371.1674367054 89863.4524253331 35518.9529275114 118296.931575553 54661.5457898094 14876.2469300617 50971.5858868729 74121.2894164697 1066198.00909708 247306.648943997 149965.857124678 63947.8915130268 128876.184435376 107623.16672916 21528.0774774068 47095.7171149365
1999-02-11 366516.133021197 187187.532832235 46247.8251669477 56513.7554096713 101486.634570991 16692.7631642077 39487.6206310382 97482.713618518 22394.1416907359 82754.2401038846 77521.3904079458 30433.6036265922 101683.422861391 48685.2307748299 13812.6323830542 46659.4868469328 67449.5489962718 996889.979124339 238948.288578888 141333.857757699 60286.6168791988 116137.019902878 102644.633606343 21063.8563153365 44470.8397068409
1999-02-12 350849.156782339 182084.193189435 45403.6444612444 55192.5974408751 98818.7904912846 16313.7613661032 38304.1747234115 94443.3801681128 22415.7320605085 77087.7182240693 74441.2573990274 29183.6901951349 98652.4042626786 45149.9106468215 12908.6451851287 43396.3186069062 62065.4748417236 959481.282067491 232825.78221419 135697.907298499 57473.2846994724 110685.107418812 98793.2073054359 20503.7374620267 42226.9630230596
1999-02-13 339733.325087101 177165.081685617 44824.2389156837 53889.299570546 97332.0315530437 16126.7506234118 37335.2329778125 91661.0452702208 22246.7639492449 72524.8649298581 72136.2037318028 28186.6408084359 95706.1828779826 41979.1157532134 12198.3521485891 40917.3325811325 57582.3362845379 927027.322010771 227721.407152614 130711.092414937 55087.1693445087 106064.187993904 95085.8958080933 19917.8550498763 40320.8020481329
1999-02-14 348967.240653454 174926.69756404 60634.0283071027 55557.6284944759 168582.833156297 29309.3893815231 39563.7745059135 92163.3485424547 30511.1820134938 74877.9996054218 132391.356179663 57025.0647734981 183175.2318388 65242.0218873994 11983.4878966999 41425.4124692087 57286.8544726666 1023967.69573522 248181.945974476 147063.795028042 65171.602057789 155395.702062392 100075.183766997 20734.6552857081 46880.6808616631
1999-02-15 344672.253960451 169469.825835146 49632.5558238723 52729.3718057196 118162.660552122 17978.9289245288 37300.4617552007 89487.3212154059 24627.8062504679 70580.2807928158 84041.7453699445 33360.4180071291 111405.471628537 47264.3568830995 11331.3517754508 39410.3815672344 53808.0407750488 1008258.4355804 232074.490079547 132566.016119679 56602.9836833547 123952.341432253 92086.7305179857 20482.7449326011 40440.7038556632
1999-02-16 337105.688682496 166850.752491449 54087.7530794612 53218.6895719404 128784.424893462 21432.2777656004 38575.4882068897 88752.4701319527 27245.8732633245 69577.4268154868 93477.5289807515 36010.7710106365 123786.346677195 50082.1194557977 11083.1507143783 38755.2191315688 52957.2333048163 1005706.74348 242883.897322875 139810.018259681 60279.6448544841 125443.643818776 90283.5030007443 21586.045484798 44062.0625020174
